file_name,caption
carsgraz_171.bmp,a car is stopped at a crosswalk on a city street . 
carsgraz_298.bmp,a car driving down a street next to trees . 
dog.77.jpg,a person holding two small dogs in their arms . 
carsgraz_231.bmp,cars driving down a street near a forest . 
bike_172.bmp,a bicycle parked in front of a white wall . 
rider-138.jpg,a man in a suit holding a cello . 
carsgraz_408.bmp,a red car driving down a street past a red and white train station . 
bike_267.bmp,a bicycle parked on the sidewalk next to a bike rack . 
bike_073.bmp,a bicycle locked up to a bike rack . 
bike_365.bmp,a bicycle leaning up against a pole on the sidewalk . 
carsgraz_132.bmp,an empty street with cars parked on the side . 
carsgraz_363.bmp,a car parked on the side of the road near a house . 
bike_242.bmp,there is a bicycle parked on the sidewalk . 
bike_152.bmp,a bicycle parked on the side of the road . 
0122.png,a close up of a flower in a field . 
cat.28.jpg,a person holding a gray kitten in their hand . 
rider-158.jpg,two women are standing in the grass wearing riding gear . 
0044.png,a close - up of a purple flower with green leaves in background . 
horse-94.jpg,a white horse walking on the beach near the water . 
horse-76.jpg,a brown horse standing on top of a dirt field . 
rider-169.jpg,a woman standing in a field wearing brown riding boots . 
0091.png,two yellow flowers in front of a cloudy sky . 
rider-95.jpg,a woman leaning against a wall wearing a jacket . 
dog.198.jpg,a dog standing in the middle of a grassy field . 
0173.png,a close - up of a yellow flower with a green background . 
bike_300.bmp,a bicycle parked on the side of the street . 
cat.170.jpg,a cat sitting on top of a blanket on the floor . 
dog.131.jpg,a brown dog sitting in front of a dog house . 
carsgraz_060.bmp,cars parked on the side of the street in a line . 
dog.85.jpg,a black and white dog is standing on the ground 
bike_292.bmp,two bicycles are parked on the side of the street . 
cat.114.jpg,two black and white cats laying on a window sill . 
0085.png,a close up of a pink flower with water droplets on it . 
dog.6.jpg,a brown and white dog is sitting on a blanket . 
cat.35.jpg,a cat sitting on the ground next to a table . 
bike_081.bmp,there is a bicycle that is parked in a store 
horse-124.jpg,a white horse is standing in the grass . 
carsgraz_187.bmp,a car parked on the side of the road . 
bike_314.bmp,a bicycle parked in front of a wall . 
horse-89.jpg,a brown and white horse standing on its hind legs . 
carsgraz_377.bmp,a car parked on the side of the street . 
rider-202.jpg,a man in black shirt and white pants standing on a lush green field . 
carsgraz_284.bmp,a car parked on the side of the street . 
carsgraz_062.bmp,a car parked on the side of the road in front of a building . 
0163.png,a close up of a yellow rose with leaves . 
cat.128.jpg,an orange and white cat sitting on top of a floor . 
cat.172.jpg,a group of kittens sitting on top of a table . 
carsgraz_168.bmp,a white car parked on the side of the street . 
0059.png,a close up view of a white flower . 
bike_249.bmp,two bicycles parked in a parking lot next to each other . 
bike_109.bmp,two bicycles leaning against a rail on a sidewalk . 
horse-50.jpg,a brown and white horse standing on top of a grass covered field . 
carsgraz_044.bmp,a car parked on the side of the road next to some bushes 
bike_358.bmp,a bicycle parked in a room next to a wall . 
bike_274.bmp,a bicycle parked in front of a movie theater . 
dog.151.jpg,a brown and white dog standing on top of a grass field . 
dog.3.jpg,a dog with a blue tag on it 's neck . 
0146.png,a close up of a yellow flower with a sky background 
dog.84.jpg,a gray and white dog standing on top of a bed . 
dog.111.jpg,a dog that is sitting in the dirt . 
dog.87.jpg,a white dog laying on the floor in a room . 
0195.png,a close up view of a pink flower . 
bike_139.bmp,there is a bicycle parked next to a bench . 
cat.195.jpg,a cat sitting inside of a caged in area . 
cat.12.jpg,a cat sitting on top of a bed in a room . 
rider-168.jpg,a man in a white shirt holding a helmet . 
horse-201.jpg,a horse standing on top of a grass covered field . 
bike_028.bmp,a bicycle parked on the side of the street . 
0165.png,a close - up of a pink peony flower . 
dog.51.jpg,a brown and white dog is standing by a tree 
bike_110.bmp,a bicycle is parked on the side of the road . 
carsgraz_246.bmp,a red car parked on the side of the street . 
horse-97.jpg,a brown horse standing in a field of yellow flowers . 
carsgraz_275.bmp,a car is parked on the side of the road . 
cat.41.jpg,a close up of an orange cat with green eyes . 
0036.png,a close up view of a pink flower . 
carsgraz_279.bmp,a car parked on the side of the street . 
horse-122.jpg,a horse running in the grass near a bush . 
rider-5.jpg,a young man in riding gear walking across a field . 
cat.163.jpg,an orange and white cat laying on top of a blanket . 
cat.21.jpg,a cat standing on top of a wooden floor . 
dog.162.jpg,a small dog standing next to a chain link fence 
rider-19.jpg,a man in white pants and a black jacket . 
rider-46.jpg,a woman standing next to a wooden door . 
dog.1.jpg,a brown dog standing inside of a cage . 
dog.73.jpg,a small brown dog standing next to a person . 
rider-115.jpg,a man standing in front of a horse stable . 
bike_119.bmp,a bicycle locked to a bike rack next to bushes . 
carsgraz_150.bmp,a car parked on the side of the street . 
bike_332.bmp,two bicycles parked on the side of a building . 
carsgraz_388.bmp,a tree in the middle of a yard near some buildings . 
bike_272.bmp,a group of bicycles parked next to each other . 
horse-25.jpg,a close - up of a horse 's face in a fenced area . 
cat.196.jpg,a cat standing on top of a yellow box . 
rider-43.jpg,a woman standing in the grass with her hands on her hips . 
cat.33.jpg,a gray and white cat sitting on top of a cage . 
bike_162.bmp,a red bicycle is parked in the grass . 
dog.35.jpg,a brown and white dog laying on top of a bed . 
bike_103.bmp,a bicycle leaning up against the side of a building . 
cat.109.jpg,a black and brown cat laying on top of a bed . 
bike_248.bmp,a group of bicycles parked next to each other . 
cat.182.jpg,two black and white cats sitting next to each other . 
bike_319.bmp,a couple of bikes parked next to each other on a sidewalk . 
bike_174.bmp,a red bicycle parked in front of a white wall . 
rider-2.jpg,a woman in black pants and a white shirt . 
cat.141.jpg,a cat standing on top of a scratching post . 
carsgraz_123.bmp,a car parked on the side of the road . 
carsgraz_395.bmp,cars parked on the side of the road near a building . 
cat.131.jpg,a cat sitting on top of a newspaper . 
cat.6.jpg,a little girl laying in bed with a cat . 
0208.png,a bee sitting on a white flower in a field . 
horse-116.jpg,a horse running on the beach near the ocean . 
0022.png,a close up view of a white flower . 
0077.png,a close up of a purple and yellow flower . 
carsgraz_021.bmp,a concrete slab in the middle of a yard . 
bike_030.bmp,a bicycle parked in front of a tree . 
carsgraz_147.bmp,a car parked on the side of the street . 
bike_114.bmp,a bicycle parked on the side of a sidewalk . 
0064.png,a close up view of a pink flower . 
dog.191.jpg,a close up of a dog with a red tag on its collar 
cat.133.jpg,an orange and white kitten sitting on top of a table . 
rider-7.jpg,a woman in yellow pants and boots holding a hat . 
horse-66.jpg,a black horse is jumping over a hill . 
bike_161.bmp,there is a bicycle that is leaning against the wall . 
bike_327.bmp,a group of bicycles parked next to each other on the sidewalk . 
bike_115.bmp,two bicycles parked on the side of the street . 
0092.png,a close up of a red rose with leaves 
horse-169.jpg,a white and brown horse with a brown mane . 
horse-39.jpg,a brown horse is standing in a room . 
bike_136.bmp,a bicycle parked in front of a wooden fence . 
dog.16.jpg,a group of dogs standing on top of a grass covered field . 
bike_340.bmp,a bicycle tire and wheel on the sidewalk . 
bike_237.bmp,a bicycle parked next to a bike rack . 
carsgraz_169.bmp,a van is parked on the side of the street . 
bike_031.bmp,a bicycle parked in front of a building . 
carsgraz_211.bmp,a car is stopped at a crosswalk on the side of the road . 
carsgraz_098.bmp,a bunch of cars parked in a parking lot . 
bike_192.bmp,a bicycle leaning up against the side of a building . 
dog.76.jpg,a small black and white dog standing on top of a wooden floor . 
0101.png,a close up view of a red rose . 
bike_343.bmp,a close up of a bicycle seat in a pile . 
bike_184.bmp,there is a bicycle parked on the sidewalk . 
bike_173.bmp,a black and pink bicycle is parked in a room . 
carsgraz_282.bmp,a car parked on the side of the street . 
carsgraz_379.bmp,cars are driving down a street near a building . 
dog.27.jpg,"a black , white , and brown dog sitting on the ground . "
0071.png,a close - up of a purple and white columbine . 
0132.png,a close up of a flower with water droplets . 
carsgraz_336.bmp,a car driving down a street near a street light . 
bike_312.bmp,two bicycles are parked next to each other . 
0018.png,a close - up of pink flowers in a garden . 
horse-128.jpg,a brown horse standing on its hind legs . 
cat.199.jpg,a fluffy cat with green eyes sitting on top of a table . 
carsgraz_348.bmp,a car parked in front of a house . 
rider-16.jpg,a young girl in riding gear standing on a dirt field . 
cat.104.jpg,a close up of a cat laying on top of a blanket 
bike_130.bmp,a bicycle locked up to a bike rack . 
0041.png,a close up view of a pink flower . 
carsgraz_407.bmp,a car parked on the side of the road . 
bike_187.bmp,a bicycle parked in front of a wall . 
dog.197.jpg,a small white dog standing on top of a grass covered field . 
bike_154.bmp,a couple of bikes parked next to each other on the sidewalk . 
bike_214.bmp,a bicycle parked on the side of the street . 
bike_078.bmp,a bicycle parked in front of a store front . 
cat.202.jpg,an orange and white cat is looking at the camera . 
dog.15.jpg,a close up of a dog laying on the ground . 
horse-75.jpg,a brown horse standing in a grassy field . 
carsgraz_242.bmp,a red car parked on the side of the street . 
bike_334.bmp,a bunch of bikes are parked in a lot 
horse-133.jpg,a person riding a horse in a field . 
bike_148.bmp,a bicycle parked on the side of the street . 
carsgraz_028.bmp,a concrete wall with a window and a tree . 
horse-139.jpg,a white and black horse running in the dirt . 
bike_243.bmp,there is a bicycle parked in front of a building . 
horse-184.jpg,a brown and white horse is standing on its hind legs . 
0190.png,a close up view of a yellow flower . 
carsgraz_324.bmp,a car parked on the side of the road . 
cat.138.jpg,a black and white cat with green eyes peeking out of a box . 
dog.50.jpg,a black dog sitting on top of a red floor . 
horse-69.jpg,a brown horse gallops across a white surface . 
horse-79.jpg,a horse standing in a field with trees in the background 
carsgraz_295.bmp,a car is stopped at a red traffic light . 
rider-191.jpg,a man standing in black boots and beige pants . 
rider-105.jpg,a woman in a black jacket standing next to a brick wall . 
dog.146.jpg,a couple of dogs that are on the ground 
bike_276.bmp,a group of bikes parked next to each other . 
dog.147.jpg,a dog standing in a room next to a wall . 
carsgraz_332.bmp,a car parked on the side of the road next to a building . 
carsgraz_306.bmp,a black car parked on the side of the road next to a gas station . 
